1275;342.1551;Enriquecimento sem causa. Recebimento de coisa indevida. Enriquecimento ilícito
1276;341.3226;Entidades Paraestatais
1277;341.3227;Entidades privadas patrocinadas pelo Poder Público
1278;341.4359;Erros judiciários
1279;341.1512;Escravidão e tráfico de escravos
1280;341.1226;Espaço aéreo. Direito aéreo internacional
1281;342.2482;Espécies de cheques
1282;344.1164;Espécies de processos
1283;344.2323;Especificação
1284;342.1621;Esponsais. Promessa de casamento
1285;342.2995;Estabelecimento de linhas regulares
1286;342.1273;Estabelecimento e conservação das hipotecas. Inscrição e transcrição, renovação. Certificado hipotecário. Título novo
1287;341.3381;Estabilidade
1288;342.6527;Estabilidade do empregado. Indenização
1289;342.1155;Estado e capacidade jurídica em geral
1290;342.1658;Estado, fisco, comunidade. Hospitais. Estabelecimentos de mão morta
1291;341.2552;Estados
1292;341.1214;Estados neutros. Neutralidade permanente
1293;341.1212;Estados semi-soberanos, protegidos, tributários. Estados sob mandato.
1294;341.1211;Estados soberanos
1295;341.1213;Estados unitários e uniões de Estados em geral
1296;341.3785;Estatização. Privatização
1297;342.2634;Estradas de ferro
1298;341.3361;Ética. Segredo profissional
1299;341.5975;Etnografia criminal
1300;341.3953;Evasão
1301;341.4627;Exceções
1302;341.3945;Exclusão do crédito tributário
1303;341.2815;Exclusão e suspensão do direito de voto
1304;341.1638;Execução das sentenças. Sanção
1305;341.4352;Execução do julgamento e das penas
1306;341.4652;Execução dos julgamentos. Expropriação forçada
1307;342.1676;Execução dos testamentos
1308;341.3522;Execução e inexecução dos contratos administrativos
1309;341.5453;Execução sumária sem julgamento. Lei de Lynch. Pena de Talião. Vendetta
1310;342.1425;Execução tardia das obrigações
1311;342.1428;Exercício dos direitos e das ações dos devedores. Ação sub-rogatória
1312;342.1554;Exibição de coisas e de títulos. Actio ad exhibendum
1313;342.2313;Exposições
1314;341.2228;Expressões diversas da personalidade do Estado (Nome, armas, bandeiras, brasões, hinos etc)
1315;341.7536;Extinção da punibilidade
1316;342.1276;Extinção das hipotecas: pela extinção obrigação principal, renúncia do credor, prescrição, perda ou destruição da coisa
1317;341.3944;Extinção do crédito tributário
1318;342.1125;Extinção dos direitos
1319;341.1245;Extinção, fim dos tratados
1320;341.3312;Extranumerários
1321;341.3427;Faixa de fronteira
1322;341.5545;Falência
1323;341.5534;Falsificação de documentos. Falsificação de assinaturas
1324;341.5543;Falsificação de nomes, marcas, selos, distintivos, desenhos e modelos industriais. Delitos contra a propriedade industrial e artística
1325;342.2884;Falsificação de obras de arte em geral. Obras falsificadas
1326;341.5535;Falsificação de passaportes, licenças, certificados, atestados e declarações
1327;342.2383;Falta de ativo
1328;342.1141;Falta, erro, negligência, caso fortuito, dolo, fraude, simulação, ignorância, violência
1329;344.1113;Família (status familiae)
1330;344.0937;Fases do desenvolvimento
1331;341.3922;Fato gerador
1332;341.3476;Fauna. Códigos de Caça e Pesca
1333;342.6261;Feriados e dias festivos
1334;341.3382;Férias
1335;342.6254;Férias coletivas
1336;344.4511;Fidúcia
1337;342.1631;Filiação legítima
1338;342.1632;Filiação natural ou descendência ilegítima
1339;341.6121;Financiamento da Seguridade Social
1340;341.3722;Fiscalização de espetáculos teatrais e cinematográficos, rádio e televisão
1341;341.3836;Fiscalização financeira e orçamentária
1342;341.3992;Fiscalização tributária
1343;341.3475;Flora. Florestas. Códigos florestais
1344;344.4014;Fonte das obrigações
1345;341.3011;Fontes
1346;341.6011;Fontes
1347;342.6011;Fontes
1348;341.1785;Forças armadas no estrangeiro em tempo de paz
1349;343.2312;Forma
1350;342.1623;Formalidades. Celebração. Casamento civil e casamento religioso
1351;341.3521;Formalidades. Condições de validade
1352;342.1135;Formas de atos jurídicos
1353;341.6412;Fornecimento de medicamentos
1354;341.5572;Fraude. Estelionato
1355;341.1222;Fronteiras. Delimitações dos Estados. Fronteiras naturais: montanhas, rios etc. Fronteiras artificiais, históricas, estratégicas
1356;341.1782;Funcionários (correios, telégrafos, comércio) em missão
1357;341.3311;Funcionários estatutários
1358;342.1195;Fundações
1359;344.1122;Fundações (universitates rerum)
1360;341.3222;Fundações. Fundações de Direito Público. Fundações de Direito Privado
1361;342.6528;Fundo de Garantia por Tempo de Serviço (FGTS)
1362;341.6251;Fundos de pensão
1363;342.2463;Garantia
1364;341.1243;Garantia dos tratados
1365;341.1511;Genocídio
1366;342.1552;Gestão de negócios de outro sem mandato. Negotiorum gestio
1367;341.3131;Governadores
1368;342.1152;Gozo e privação dos direitos civis em geral. Liberdade pessoal e civil
1369;341.5462;Graça. Indulto. Comutação da pena. Anistia
1370;341.3993;Gradação das multas. Circunstâncias agravantes. Circunstâncias atenuantes
1371;341.1216;Grandes e pequenas potências. Dominação universal, imperialismo, hegemonia, supremacia
1372;341.3354;Gratificações. Gratificação de Produtividade
1373;342.6612;Greve ilegal
1374;342.6611;Greve legal
1375;341.5832;Guardas. Auxiliares
1376;341.1363;Guerra aérea
1377;341.1362;Guerra marítima
1378;341.1364;Guerra nuclear
1379;341.1365;Guerra química. Guerra bacteriológica
1380;341.1361;Guerra terrestre ou continental
1381;341.1326;Guias, espiões, desertores
1382;341.2741;Habeas corpus
1383;341.4327;Habeas corpus
1384;341.2743;Habeas Data
1385;342.1254;Habitação
1386;343.2154;Hábito. Vida em comunidade
1387;342.1659;Herança jacente. Herança vacante
1388;341.5941;Hereditariedade. Atavismo e criminalidade
1389;341.5828;Higiene dos presos. Educação e exercícios físicos
1390;341.5564;Hipnotismo (Atentados à dignidade ou à saúde humana pela prática do hipnotismo)
1391;342.2998;Hipotecas e privilégios
1392;341.5561;Homicídio. Lesões corporais
1393;341.2597;Honrarias e prioridades
1394;341.2811;Idade
1395;342.1641;Idade e condição de minoridade e de maioridade
1396;342.1157;Idade. Condição de menor
1397;341.2722;Igualdade civil e política. Direitos, imunidades e privilégios de ordem civil e política em geral
1398;341.2724;Igualdade de raças e religiões
1399;341.3426;Ilhas
1400;344.6222;Impedimentos
1401;341.3964;Impostos especiais. Impostos únicos
1402;341.3965;Impostos extraordinários. Impostos de guerra. Empréstimo compulsório
1403;341.3963;Impostos sobre a produção e a circulação
1404;341.3961;Impostos sobre comércio exterior
1405;341.3962;Impostos sobre o patrimônio e a renda
1406;342.6133;Incapacidade parcial e permanente
1407;342.6134;Incapacidade temporária
1408;342.6132;Incapacidade total e permanente
1409;341.5576;Incêndio. Explosão
1410;341.4637;Incidentes diversos do processo
1411;341.3932;Indelegabilidade da competência tributária
1412;342.6253;Indenização de férias não gozadas. Pagamento em dobro
1413;342.1553;Indivisão. Comunidade acidental. Actio comunni dividundo
1414;341.7674;Indulto
1415;342.1422;Inexecução das obrigações
1416;341.5241;Infância. Menores de idade
1417;341.5518;Infrações contra a administração da Justiça
1418;341.5517;Infrações contra a administração pública
1419;341.5563;Infrações contra a honra
1420;341.5548;Infrações contra a liberdade e segurança das hastas públicas. Venda pública de mercadorias novas
1421;341.5553;Infrações contra a ordem das famílias
1422;341.5514;Infrações contra a ordem e a segurança pública
1423;341.5512;Infrações contra a pátria
1424;341.5516;Infrações contra a saúde e alimentação pública em geral. Falsificações
1425;341.5562;Infrações contra crianças ou pessoas incapazes de zelar sobre si mesmas
1426;341.5513;Infrações contra os Estados estrangeiros, seus soberanos e representantes
1427;341.5511;Infrações contra os poderes constituídos
1428;341.1472;Infrações em particular
1429;341.4181;Inquérito Civil
1430;341.7614;Inquérito policial militar
1431;343.2244;Inscrição das associações
1432;341.6234;Inscrições do segurado e dependente
1433;343.2245;Insígnias das associações
1434;342.1427;Insolvência. Prazo dado pelo juiz
1435;341.3731;Inspeção de alimentos
1436;341.4647;Inspeção pessoal
1437;341.6241;Instituto Nacional de Previdência Social (INPS)
1438;341.6242;Instituto Nacional do Seguro Social (INSS)
1439;341.4634;Instrução
1440;341.4331;Instrução penal propriamente dita. Informação ou pesquisa das provas da imputabilidade
1441;341.5824;Instrução, estudo, leitura. Aprendizado profissional
1442;341.2813;Instrução. Capacidade. Competência
1443;341.5834;Instrutores e professores
1444;341.8652;Interdição de aeronaves
1445;341.5447;Interdição do exercício de uma profissão, arte ou ofício
1446;341.2561;Interdição dos tribunais extraordinários
1447;342.1163;Interdição judiciária em geral. Interditos
1448;341.5446;Interdição legal. Morte civil
1449;341.1227;Interior da terra. Túneis submarinos
1450;341.1345;Internamento dos militares pelos neutros
1451;343.1353;Internúncios apostólicos
1452;341.6012;Interpretação
1453;342.6013;Interpretação
1454;343.0491;Interpretação autêntica
1455;342.1446;Interpretação dos contratos
1456;342.2416;Interpretação dos contratos
1457;343.0493;Interpretação doutrinal
1458;343.0492;Interpretação usual
1459;341.4344;Interrogatório do acusado. Confissão
1460;342.6523;Interrupção do contrato de trabalho
1461;341.3343;Interstício. Tempo de intervalo legal entre cada promoção do mesmo servidor
1462;342.2467;Intervenção
1463;341.2571;Intervenção do povo no governo geral
1464;341.3782;Intervenção no domínio econômico
1465;341.5575;Inundação, submersão, naufrágio
1466;341.4347;Investigação feita no local do crime, pelos juizes
1467;341.2739;Inviolabilidade da propriedade. Direito de propriedade
1468;341.5525;Inviolabilidade de segredos
1469;341.2737;Inviolabilidade do domicílio
1470;341.5524;Inviolabilidade do domicílio
1471;343.0311;Irretroatividade das leis
1472;342.1465;Jogo, aposta
1473;341.5554;Jogo. Casas de jogo. Loterias proibidas. Casas de penhor. Corridas
1474;342.6815;Juizes do Trabalho
1475;341.7612;Juizes militares
1476;341.4351;Julgamento com ausência de uma das partes. Oposição. Contumácia. Adiamento de causa
1477;341.4651;Julgamentos. Decisões judiciárias: espécies e formas
1478;342.6811;Juntas de conciliação e julgamento. Varas do trabalho
1479;341.4345;Juramento
1480;341.4645;Juramento judicial
1481;341.4361;Júri
1482;342.6816;Jurisdição e competência
1483;341.1388;Jurisdições especiais
1484;341.1492;Jurisdições repressivas
1485;341.2842;Justiça eleitoral. Recursos
1486;341.3942;Lançamento
1487;342.1679;Legados e estabelecimentos públicos
1488;341.2572;Legislação direta pelo povo. Direito popular de iniciativa parlamentar
1489;343.2114;Legitimidade. Legitimação
1490;340.3218;Lei auto-aplicável e lei regulamentável
1491;340.3213;Lei complementar
1492;340.3211;Lei constitucional
1493;344.0141;Lei das XII Tábuas
1494;340.3215;Lei delegada
1495;340.3214;Lei ordinária
1496;344.0155;Lex Romana Burgundiorum
1497;344.0154;Lex Romana Visigothorum
1498;344.1111;Liberdade (status libertatis)
1499;341.5435;Liberdade condicional
1500;341.2731;Liberdade de consciência e de culto
1501;341.5522;Liberdade de culto (Ultraje à religião. Sacrilégio. Blasfêmia. Feitiçaria)
1502;341.2733;Liberdade de ensino e de estudo
1503;341.2732;Liberdade de imprensa. Lei de Imprensa. Liberdade de Expressão. Direito à Privacidade. Direito à Honra
1504;341.2727;Liberdade de pensamento e da palavra
1505;341.2735;Liberdade de representação. Teatros etc
1506;341.2729;Liberdade de reunião. Manifestações públicas
1507;341.2734;Liberdade do comércio, da indústria e do trabalho. Liberdade das profissões
1508;341.5526;Liberdade econômica (Liberdade de comércio, de indústria, de trabalho e de livre concorrência)
1509;341.5523;Liberdade individual
1510;341.2721;Liberdade individual. Escravidão. Servidão. Inviolabilidade da pessoa humana. Prisões arbitrárias
1511;341.2728;Liberdade ou direito de associação
1512;341.5521;Liberdades políticas
1513;341.3384;Licenças
1514;341.8461;Licenças e certificados de aptidão
1515;341.3527;Licitações em geral
1516;341.1171;Liga dos Estados Árabes (LEA)
1517;341.3931;Limitações constitucionais
1518;342.1234;Limitações do direito de propriedade
1519;342.2295;Liquidação e partilha das sociedades
1520;341.4624;Litiscontestação
1521;341.7535;Livramento condicional
1522;342.1183;Livros e registros do estado civil
1523;344.4542;Locação
1524;341.5969;Loucura e criminalidade
1525;341.5251;Loucura. Doenças mentais
1526;341.4362;Magistrados
1527;344.2326;Mancipatio e in iure cessio
1528;341.2744;Mandado de Injunção
1529;341.2742;Mandado de segurança. Mandado de segurança coletivo
1530;344.4544;Mandato
1531;342.1462;Mandato. Procurações
1532;341.4325;Maneira pela qual o citado é conduzido perante à Justiça. Prisão, ordem do comparecimento e de captura
1533;343.2311;Manifestação da vontade
1534;341.6222;Manutenção e Perda da Qualidade de Segurado
1535;342.6643;Mediação
1536;341.5835;Médicos
1537;340.3216;Medida Provisória
1538;341.5821;Medidas administrativas. Encarceramento. Registro. Transporte dos presos
1539;341.3732;Medidas contra poluição
1540;341.1322;Meios lícitos e ilícitos de prejudicar os inimigos. Formas diversas de hostilidade
1541;343.2111;Membros da Igreja (pessoas batizadas)
1542;341.2534;Membros das Câmaras em geral
1543;341.5915;Menores delinqüentes. Infância criminosa. Criminalidade juvenil
1544;341.1148;Mercado Comum do Sul (MERCOSUL)
1545;342.2633;Mercadorias
1546;342.2312;Mercados, feiras, armazéns e outros lugares do comércio
1547;341.3341;Merecimento
1548;341.3443;Minérios nucleares. Energia atômica. Monopólio
1549;341.4363;Ministério público. Procuradores. Oficiais da polícia judiciária
1550;341.2518;Ministérios e secretariados de Estado. Gabinete. Conselho de ministros. Primeiro ministro
1551;341.3122;Ministérios. Secretarias de Estado
1552;342.1645;Missão e encargo da tutela
1553;341.1781;Missões diplomáticas extraordinárias. Adidos militares, navais, comerciais, científicos, culturais
1554;341.5531;Moeda falsa. Fraude em papéis de crédito público
1555;341.5919;Monografias de delinqüentes. Causas e processos criminais célebres
1556;341.3783;Monopólio
1557;342.2385;Moratória. Prorrogação do pagamento
1558;342.6131;Morte
1559;341.5465;Morte do condenado
1560;342.1124;Movimentação dos direitos: exercício, aquisição, conservação, cessão, transferência, transmissão, perda, abuso
1561;341.5914;Mulheres delinqüentes (Alcoólatras, alienadas, prostitutas etc.)
1562;341.3372;Multa
1563;341.5441;Multas
1564;341.8651;Multas
1565;341.2553;Municípios
1566;344.4512;Mútuo
1567;341.2712;Nacionalidade originária. Estrangeiros
1568;341.2814;Nacionalidade. Raça. Religião
1569;341.2711;Naturalização
1570;342.1221;Natureza, definição, caracteres
1571;342.1271;Natureza. Caracteres. Noções. Definições
1572;342.2902;Naufrágio. Sinistro. Socorro. Assistência marítima e salvamento. Rebocagem. Retribuição. Propriedade das bagagens naufragadas
1573;343.4211;Nome cristão. Batistério. Registro do Batismo
1574;341.3332;Nomeação. Designação. Contrato
1575;342.2745;Nomes de localidades. Indicação de proveniência
1576;342.1189;Nomes, prenomes, sobrenomes e pseudônimos, nomes e títulos nobiliários
1577;341.3781;Normas constitucionais sobre Direito Econômico
1578;341.3471;Normas constitucionais sobre meio ambiente
1579;342.2454;Nota promissória
1580;342.1435;Novação. Delegação. Expromissão
1581;343.2152;Noviciado
1582;344.7142;Nulidade do testamento
1583;343.2315;Nulidade e anulabilidade
1584;342.1624;Nulidade e anulação do casamento
1585;342.2419;Nulidade e rescisão
1586;341.4659;Nulidade no processo
1587;342.1449;Nulidade, rescisão, revogação, resolução dos contratos. Lesões. Condições ilícitas
1588;341.4633;Nulidades. Prescrição. Exclusão. Faltas e erros
1589;343.1352;Núncios apostólicos
1590;341.2843;O escrutínio
1591;341.1219;O homem como pessoa de Direito internacional
1592;341.2533;O Parlamento em seu conjunto
1593;342.2414;Objeto de contrato
1594;342.1444;Objeto dos contratos. Objeto impossível, ilícito, imoral
1595;342.2856;Obras dramático-musicais
1596;342.6531;Obrigação da prestação do trabalho
1597;342.1615;Obrigação de alimento ou manutenção. Alimentos. Dívida alimentar
1598;341.2844;Obrigação ou faculdade de votar
1599;341.3921;Obrigação principal e obrigações acessórias
1600;342.2293;Obrigações de sociedades, criação e emissão. Obrigações hipotecárias. Amortizações das obrigações
1601;344.2321;Ocupação
1602;341.1324;Ocupação, administração dos territórios ocupados, exploração de seus recursos e relações de toda a natureza com os seus habitantes
1603;342.1432;Oferta de pagamento. Ofertas reais
1604;342.1182;Oficiais do estado civil e pessoas encarregadas das constatações e da redação dos atos
1605;342.2935;Oficiais e marinheiros. Pessoal de serviço a bordo dos navios. Contrato de embarque
1606;341.3831;Orçamento da União
1607;341.3832;Orçamento dos Estados
1608;341.3833;Orçamento dos Municípios
1609;342.1652;Ordem de sucessão em geral
1610;343.2241;Ordens terceiras seculares
1611;343.2141;Ordinários. Metropolitanos. Bispos
1612;341.1172;Organização da Unidade Africana (OUA)
1613;341.1154;Organização do Tratado do Atlântico Norte (OTAN)
1614;341.1141;Organização dos Estados Americanos (OEA)
1615;341.1173;Organização dos Países Exportadores Petróleo (OPEP)
1616;342.1181;Organização e estabelecimento do estado civil
1617;341.1155;Organização Para a Cooperação e Desenvolvimento Econômico (OCDE)
1618;341.1174;Organização para a Libertação da Palestina (OLP). Autoridade Palestina
1619;342.6416;Organização sindical
1620;341.1131;Organizações internacionais gerais especializadas
1621;341.6112;Órgãos Colegiados
1622;341.3215;Órgãos de deliberação coletiva. Órgãos colegiados. Conselhos. Comissões. Comitês
1623;341.2011;Origem do Estado
1624;342.1123;Origem, fontes dos direitos
1625;341.1218;Origem, transformação e fim dos Estados
1626;342.2883;Outras categorias de obras
1627;342.1439;Outras causas de extinção
1628;341.5918;Outras classes de delinqüentes e categorias de criminosos
1629;344.0159;Outras compilações
1630;341.2819;Outras condições
1631;342.1219;Outras divisões das coisas
1632;341.5532;Outras falsificações
1633;341.6243;Outras instituições de previdência social
1634;341.1149;Outras Organizações Regionais - América
1635;341.8653;Outras penalidades
1636;341.1215;Outras pessoas do Direito internacional
1637;341.4364;Outras pessoas ligadas à justiça repressiva em geral
1638;341.2849;Outras questões
1639;342.1448;Outras questões diversas relativas aos contratos
1640;341.4658;Outras vias de recurso contra as decisões judiciárias. Ação rescisória
1641;341.3386;Outros Direitos
1642;341.5819;Outros estabelecimentos penitenciários
1643;341.2829;Outros sistemas eleitorais
1644;343.4213;Padrinhos. Parentesco espiritual
1645;342.1431;Pagamento
1646;342.1437;Pagamento com sub-rogação
1647;341.5255;Paixões. Movimentos de cólera ou de dor
1648;342.1166;Parentesco e aliança. Consangüinidade
1649;341.3351;Paridade de vencimentos. Princípio da isonomia
1650;341.1325;Parlamentares
1651;343.2142;Párocos
1652;341.4321;Parte incriminada ou parte culpada. Direitos da defesa
1653;341.4322;Parte lesada ou parte civil
1654;344.1162;Partes do processo (actor e reus)
1655;341.4621;Partes no processo
1656;341.5334;Participação. Cooperação. Cumplicidade. Co-autoria
1657;342.2368;Particularidades próprias a certas espécies de falências
1658;342.1664;Partilha. Liquidação
1659;343.2155;Patrimônio pessoal. Dote das religiosas
1660;341.1491;Penalidades
1661;342.6817;Penalidades
1662;341.5467;Penalidades coletivas
1663;341.3956;Penalidades em matéria tributária (multas, perda de mercadorias etc.)
1664;341.7532;Penas acessórias
1665;341.7672;Penas acessórias
1666;341.5412;Penas corporais
1667;341.5431;Penas de aprisionamento
1668;341.5457;Penas disciplinares diversas
1669;341.5444;Penas infamantes e privativas de certos direitos
1670;341.7531;Penas principais
1671;341.7671;Penas principais
1672;342.1466;Penhor
1673;344.4515;Penhor
1674;342.2661;Penhor sobre títulos de créditos e bens incorpóreos
1675;343.1331;Penitenciária Apostólica
1676;341.5814;Penitenciárias. Colônias penitenciárias
1677;343.2157;Perda do estado religioso
1678;341.2713;Perda e reaquisição da qualidade de cidadão
1679;342.1433;Perdão de dívidas. Aceptilação
1680;341.4648;Perícia
1681;341.4348;Perícia nas escritas
1682;342.6251;Periodicidade. Anualidade
1683;341.1515;Perseguições sociais, religiosas e raciais
1684;342.2993;Pessoal aéreo. Equipagem aérea. Contrato de engajamento. Certificados de identidade
1685;342.2366;Pessoal da falência. Tribunal. Juiz. Síndicos ou curadores. Assembléia decredores
1686;341.3314;Pessoal eventual. Pessoal temporário
1687;341.1783;Pessoas adidas a órgãos internacionais
1688;341.1462;Pessoas físicas
1689;342.1191;Pessoas jurídicas em geral (Corporações, associações, fundações)
1690;341.1461;Pessoas morais, públicas, coletivas, Estados
1691;342.1413;Pessoas que intervêm nas obrigações em geral
1692;342.1512;Pessoas responsáveis. Imputabilidade da responsabilidade
1693;341.3442;Petróleo. Monopólio
1694;343.4212;Pia batismal
1695;343.2243;Pias uniões
1696;342.6633;Piquetagem
1697;341.6231;Plano de Benefícios da Previdência Social
1698;342.1193;Poderes públicos considerados como pessoas jurídicas. União, Estados, Municípios. Estabelecimento de utilidade pública
1699;341.7613;Polícia judiciária militar
1700;343.1325;Pontifício Conselho Cor Uno
1701;343.1324;Pontifício Conselho da Justiça e da Paz
1702;343.1323;Pontifício Conselho para a Família
1703;343.1326;Pontifício Conselho para a Pastoral para os Migrantes e os Etinerantes
1704;343.1322;Pontifício Conselho para a Unidade dos Cristãos
1705;343.1329;Pontifício Conselho para o Diálogo Inter-Religioso
1706;343.1327;Pontifício Conselho para os Agentes de Saúde
1707;343.1321;Pontifício Conselho para os Leigos
1708;343.1328;Pontifício Conselho para os Textos Legislativos
1709;342.1251;Posse
1710;341.3333;Posse. Formalidades. Entrada em exercício
1711;341.2535;Posse. Juramento
1712;343.2151;Postulantes
1713;341.3444;Potenciais de energia hidráulica. Energia elétrica
1714;342.1142;Prazo. Computação dos prazos
1715;344.4554;Precário
1716;343.2246;Prelazias pessoais
1717;341.5461;Prescrição da pena
1718;342.2488;Prescrição dos cheques. Prazo de prescrição
1719;342.1143;Prescrição em geral
1720;341.3477;Preservação do meio ambiente. Normas antipoluição
1721;341.5844;Prestação de serviços à comunidade
1722;341.6232;Prestações em Espécie
1723;341.6233;Prestações em Geral
1724;341.4646;Presunções. Notoriedade
1725;341.6252;Previdência Aberta. Seguros e mercados de capitais. Superintendência de Seguros Privados (SUSEP)
1726;341.5812;Prisões celulares. Regime celular
1727;341.5813;Prisões de trabalhos forçados
1728;341.5811;Prisões em geral
1729;341.5818;Prisões militares
1730;341.5817;Prisões-asilos para mendigos
1731;341.5816;Prisões-asilos. Manicômios judiciários
1732;342.1283;Privilégios de acordo com as diversas espécies de dívidas privilegiadas
1733;342.1282;Privilégios sobre os imóveis. Privilégios sobre o preço dos imóveis
1734;342.1281;Privilégios sobre os móveis
1735;342.1174;Privilégios, imunidades e prerrogativas
1736;342.6644;Processo coletivo de trabalho
1737;341.1637;Processo de arbitragem
1738;341.4618;Processo diante de árbitros. Arbitragem
1739;341.2537;Processo dos trabalhos parlamentares
1740;341.3958;Processo fiscal administrativo
1741;341.1649;Processo internacional. Tribunal Penal Internacional (TPI)
1742;342.6821;Procuradoria-Geral do Trabalho
1743;342.6822;Procuradorias Regionais do Trabalho
1744;342.1164;Prodigalidade. Pródigos
1745;342.1168;Profissões. Militares, marinheiro, padres etc
1746;342.6545;Programa de Integração Social (PIS)
1747;341.1133;Programas e Fundos das Nações Unidas
1748;342.1476;Promessa de dívida. Reconhecimento de dívida contestada e não provada
1749;342.2513;Promessa de venda. Promessa de compra. Opção
1750;341.3345;Promoção horizontal
1751;343.0312;Promulgação da lei
1752;341.2812;Propriedade
1753;342.1235;Propriedade imobiliária. Regime das terras
1754;342.2992;Proprietários de aeronaves. Nacionalidade das pessoas ou sociedades proprietárias de aeronaves
1755;341.3525;Prorrogação dos contratos administrativos
1756;342.2904;Proteção dos navios de comércio. Comboio com a marinha de guerra
1757;342.6546;Proteção geral do salário
1758;341.4641;Provas em geral
1759;341.4341;Provas escritas. Documentos
1760;341.4642;Provas por escrito ou por marcas
1761;341.4342;Provas por indícios e presunções
1762;341.4643;Provas por testemunhas. Testemunhas. Interrogatórios
1763;341.4343;Provas testemunhais
1764;342.1136;Publicidade dos atos em geral. Publicações. Registro Transcrição legal
1765;342.1158;Puer conceptus. Nascituro
1766;342.2901;Questões diversas
1767;342.2999;Questões diversas
1768;341.2519;Questões diversas (Organização do Palácio ou da Presidência. Casa, gabinete do chefe de Estado)
1769;342.2519;Questões diversas relacionadas com a venda. Cláusulas CIF e FOB
1770;342.1188;Questões particulares
1771;342.1261;Questões particulares
1772;341.4338;Questões prejudiciais
1773;342.1661;Quota disponível. Legítima ou reserva hereditária
1774;341.5464;Reabilitação
1775;341.7677;Reabilitação
1776;342.2388;Reabilitação do falido. Cancelamento da lista dos falidos
1777;341.3813;Receita Extraordinária
1778;341.3812;Receita Ordinária
1779;341.3814;Receitas correntes
1780;341.3815;Receitas de capital
1781;341.5573;Receptação
1782;343.3261;Reconciliação
1783;341.6236;Reconhecimento da Filiação
1784;341.4628;Reconvenção
1785;341.4356;Recurso
1786;341.3622;Recursos administrativos
1787;342.1184;Redação dos atos do estado civil em geral. Formalidades a observar
1788;341.2573;Referendum
1789;341.5815;Reformatórios. Prisões-escolas. Estabelecimentos destinados a menores. Educação preventiva
1790;341.2512;Regência. Conselho de regência
1791;342.2913;Regime administrativo da propriedade dos navios. Registro dos navios. Nacionalidade, ato de nacionalidade
1792;342.2296;Regime das sociedades estrangeiras. Sociedades de capital estrangeiro. Empresas multinacionais
1793;341.2513;Regime dos bens do chefe de Estado. Patrimônio privado
1794;341.1228;Regiões polares
1795;341.5459;Registro judiciário
1796;342.1129;Regras de direito. Máximas, axiomas, brocardos, adágios, aforismos jurídicos
1797;341.5458;Regras técnicas relativas à duração das penas. Redação das penas
1798;341.3734;Regulamentação de cemitérios
1799;341.5827;Regulamento e disciplina internos. Obrigação do silêncio. Vigilância dos presos. Punições
1800;340.3219;Regulamento. Decreto Regulamentar. Decreto autônomo
1801;343.2144;Reitores de Igrejas
1802;341.5826;Relações com o mundo exterior. Visitas. Correspondência. Saídas
1803;342.1634;Relações jurídicas entre os pais e os filhos em geral. Poder ou autoridade paterna
1804;342.1167;Religião e raça
1805;341.3393;Remoções
1806;342.1464;Rendas
1807;342.1513;Reparação do dano. Pena privada. Indenizações
1808;341.1384;Reparação dos danos de guerra. Restituição. Indenizações
1809;341.3371;Repreensão
1810;341.2827;Representação das minorias. Representação proporcional. Voto proporcional. Voto distrital. Maioria absoluta ou relativa. Quorum. Reversibilidade dos sufrágios
1811;341.2826;Representação dos interesses. Voto por agrupamentos econômicos e funcionais
1812;344.1163;Representação judicial (procuratores e cognitores)
1813;342.2622;Representantes e contratos de representação
1814;341.3771;Requisições militares
1815;341.3392;Requisições. Cessões. Exercício temporário
1816;344.6221;Requisitos
1817;344.1141;Requisitos do ato jurídico
1818;342.2481;Requisitos essenciais
1819;341.3523;Rescisão dos contratos administrativos
1820;342.2885;Respeito da personalidade de outrem pelos autores. Direito de reproduzir artisticamente, ou literariamente uma pessoa. Retratos etc
1821;341.3012;Responsabilidade civil da administração
1822;341.3473;Responsabilidade civil por dano ambiental
1823;342.1517;Responsabilidade do dano causado a terceiros por coisas inanimadas em geral
1824;342.1516;Responsabilidade do dano causado por animais
1825;342.2925;Responsabilidade do proprietário. Direito de abandono
1826;341.1236;Responsabilidade dos Estados pelos atos de seus funcionários ou cidadãos
1827;341.5227;Responsabilidade penal coletiva
1828;342.1515;Responsabilidade perante terceiros por fato de outrem ou por dano ocasionado por outras pessoas
1829;342.1665;Restituição ao monte da herança
1830;341.3946;Restituição de tributos
1831;341.1651;Retorsão. Represálias
1832;340.3234;Retroatividade e irretroatividade das leis
1833;341.2846;Reunião dos colégios eleitorais. Convocação. Formação das bancas eleitorais
1834;341.5544;Revelação de segredos científicos e industriais
1835;341.4358;Revisão. Pedido de revisão
1836;340.3232;Revogação
1837;344.7143;Revogação do testamento
1838;341.3515;Revogação dos atos administrativos
1839;341.1654;Rompimento de relações diplomáticas
1840;341.5571;Roubo e suas diversas formas
1841;342.6631;Sabotagem
1842;342.6542;Salário-base. Formas de pagamento de salário
1843;342.6544;Salário-mínimo. Processo de determinação
1844;343.1344;Secretaria de Estado
1845;341.3132;Secretarias Estaduais
1846;343.2113;Sede jurídica. Domicílio
1847;342.6645;Sentença coletiva
1848;341.5452;Sentenças indeterminadas. Indeterminação das penas
1849;342.1461;Seqüestro convencional
1850;341.3394;Serviços fora da sede. Viagens a serviço no País
1851;341.3395;Serviços no exterior
